sentence,entities,finishment,api_result
"The documents also included complaints that DIA personnel had their e-mails monitored by special forces , and were ordered "" not to talk to anyone in the U.S. "" about what they witnessed .","[['DIA', (22370, 22370), 'org'], ['U.S. ""', (22391, 22392), 'geo']]",1,
The ACLU obtained the documents after a federal court ordered the Pentagon to comply with a year-old request under the U.S. Freedom of Information Act .,"[['ACLU', (22399, 22399), 'org'], ['Pentagon', (22409, 22409), 'org'], ['U.S. Freedom of Information Act', (22418, 22422), 'org']]",1,
Georgian Prime Minister Zurab Zhvania says he supports democracy in Ukraine and hopes the upcoming Ukrainian presidential election will be free and fair .,"[['Georgian', (22424, 22424), 'gpe'], ['Prime Minister Zurab Zhvania', (22425, 22428), 'per'], ['Ukraine', (22434, 22434), 'geo'], ['Ukrainian', (22439, 22439), 'gpe']]",1,
"Mr. Zhvania , who is currently visiting the United States , made the comment Wednesday in an interview with the Voice of America .","[['Mr. Zhvania', (22448, 22449), 'per'], ['United States', (22456, 22457), 'geo'], ['Wednesday', (22462, 22462), 'tim'], ['Voice of America', (22468, 22470), 'org']]",1,
"He also expressed satisfaction with his U.S. visit , which began Sunday , and says the United States has a great deal of interest in Georgia .","[['U.S.', (22478, 22478), 'org'], ['Sunday', (22483, 22483), 'tim'], ['United States', (22488, 22489), 'geo'], ['Georgia', (22497, 22497), 'org']]",1,
"Mr. Zhvania has met with a number of high-level U.S. officials , including National Security Advisor Condoleezza Rice .","[['Mr. Zhvania', (22499, 22500), 'per'], ['U.S.', (22508, 22508), 'gpe'], ['National Security Advisor Condoleezza Rice', (22512, 22516), 'per']]",1,
"He quoted Ms. Rice as saying that Washington recognizes Georgia 's territorial integrity in regards to Abkhazia , a pro-Russian enclave in Georgia that has run its own affairs since the early 1990s .","[['Ms. Rice', (22520, 22521), 'per'], ['Washington', (22525, 22525), 'org'], ['Georgia', (22527, 22527), 'org'], ['Abkhazia', (22534, 22534), 'geo'], ['Georgia', (22540, 22540), 'geo'], ['1990s', (22550, 22550), 'tim']]",1,
Mr. Zhvania concludes his visit Thursday .,"[['Mr. Zhvania', (22552, 22553), 'per'], ['Thursday', (22557, 22557), 'tim']]",1,
South Korean police detained a group of anti-Japanese protesters in Seoul Friday after stopping their attempt to hold a mock funeral for Japanese Prime Minister Junichiro Koizumi .,"[['Korean', (22560, 22560), 'gpe'], ['Seoul', (22569, 22569), 'geo'], ['Friday', (22570, 22570), 'tim'], ['Japanese', (22581, 22581), 'gpe'], ['Prime', (22582, 22582), 'per'], ['Junichiro Koizumi', (22584, 22585), 'per']]",1,
Hundreds of riot police surrounded about 30 demonstrators who carried an empty coffin and Mr. Koizumi 's picture to a park near the Japanese embassy for the funeral .,"[['Mr. Koizumi', (22601, 22602), 'per'], ['Japanese', (22610, 22610), 'gpe']]",1,
"Earlier , the same group burned a coffin and an effigy of Japanese Ambassador Toshiyuki Takano in front of his residence .","[['Japanese', (22628, 22628), 'gpe'], ['Toshiyuki Takano', (22630, 22631), 'per']]",1,
"They also fired flaming arrows , which failed to reach the house .",[],1,
"Anti-Japanese sentiment runs high in South Korea over territorial claims both countries make to a group of small islands controlled by South Korea , and over Tokyo 's approval of history books that critics say downplay Japan 's wartime atrocities .","[['South Korea', (22656, 22657), 'geo'], ['South Korea', (22672, 22673), 'geo'], ['Tokyo', (22677, 22677), 'geo'], ['Japan', (22687, 22687), 'org']]",1,
Venezuela 's defense minister says his country is considering building unmanned planes and may look to allied countries - such as Iran - for help .,"[['Venezuela', (22692, 22692), 'gpe'], ['Iran', (22713, 22713), 'geo']]",1,
Defense Minister General Raul Baduel said Monday in Caracas that Venezuela has made progress in the development of pilotless planes .,"[['Raul Baduel', (22721, 22722), 'per'], ['Monday', (22724, 22724), 'tim'], ['Caracas', (22726, 22726), 'gpe'], ['Venezuela', (22728, 22728), 'gpe']]",1,
He also said that Venezuela will look to other countries for help in maintaining its aging U.S.-made F-5 fighter jets .,"[['Venezuela', (22743, 22743), 'gpe']]",1,
Venezuela has had trouble maintaining the planes since the United States began blocking arms sales to the South American country .,"[['Venezuela', (22760, 22760), 'gpe'], ['United States', (22769, 22770), 'gpe'], ['South American', (22777, 22778), 'org']]",1,
Iran 's foreign minister says nuclear talks remain stalled between his government and European negotiators .,"[['Iran', (22781, 22781), 'geo']]",1,
"Speaking to reporters Wednesday in Tehran , Kamal Kharrazi said Iran has always sought a short-term suspension of its uranium enrichment activities , but Britain , France and Germany are pressing for a permanent one .","[['Wednesday', (22800, 22800), 'tim'], ['Tehran', (22802, 22802), 'geo'], ['Kamal Kharrazi', (22804, 22805), 'org'], ['Iran', (22807, 22807), 'org'], ['Britain', (22821, 22821), 'gpe'], ['France', (22823, 22823), 'gpe'], ['Germany', (22825, 22825), 'gpe']]",1,
"Iran has suspended its enrichment activities as a good faith gesture during negotiations , but said it will decide in three months whether to continue the suspension .","[['Iran', (22833, 22833), 'gpe'], ['three', (22853, 22853), 'tim']]",1,
Highly enriched uranium can be used to make fuel for nuclear weapons .,[],1,
"The head of Iran 's Atomic Energy Organization , Gholamreza Aghazadeh , called on the Europeans to speed up the talks .","[['Iran', (22877, 22877), 'org'], ['Atomic Energy Organization', (22879, 22881), 'org'], ['Gholamreza Aghazadeh', (22883, 22884), 'per'], ['Europeans', (22889, 22889), 'gpe']]",1,
"In remarks today , he expressed hope the negotiations would protect Iran 's scientific achievements , which he says the Islamic Republic will never give up .","[['today', (22898, 22898), 'tim'], ['Iran', (22907, 22907), 'org'], ['Islamic Republic', (22916, 22917), 'geo']]",1,
"President Bush has declared a state of emergency for the Gulf Coast state of Louisiana , as it braces for the expected onslaught of Hurricane Katrina , set to make landfall on Monday .","[['President Bush', (22923, 22924), 'per'], ['Gulf Coast', (22933, 22934), 'geo'], ['Louisiana', (22937, 22937), 'geo'], ['Hurricane Katrina', (22947, 22948), 'nat'], ['Monday', (22955, 22955), 'tim']]",1,
Saturday 's emergency declaration authorizes federal officials to coordinate all disaster relief efforts and provide appropriate assistance in several Louisiana parishes .,"[['Saturday', (22957, 22957), 'tim'], ['Louisiana', (22976, 22976), 'geo']]",1,
"Hours earlier , Louisiana and neighboring Mississippi declared their own states of emergency in preparation for the storm , and evacuations of low-lying areas began .","[['Louisiana', (22982, 22982), 'geo'], ['Mississippi', (22985, 22985), 'org']]",1,
"Oil rigs in the Gulf of Mexico were evacuated as well , as the 11th named storm of this year 's Atlantic hurricane season churned over the Gulf 's warm waters .","[['Gulf of Mexico', (23009, 23011), 'geo'], ['11th', (23019, 23019), 'tim'], ['Atlantic', (23026, 23026), 'geo'], ['Gulf', (23032, 23032), 'geo']]",1,
"At last report , Katrina had 185 kilometer-per-hour winds as it moved slowly toward the west-northwest .","[['Katrina', (23041, 23041), 'nat']]",1,
"Hurricane Katrina slammed into southeast Florida Thursday , leaving at least seven people dead .","[['Hurricane Katrina', (23054, 23055), 'nat'], ['Florida', (23059, 23059), 'geo'], ['Thursday', (23060, 23060), 'tim']]",1,
Israel 's security cabinet has approved a plan to release 900 Palestinian prisoners and withdraw troops from the Palestinian town of Jericho .,"[['Israel', (23069, 23069), 'geo'], ['Palestinian', (23080, 23080), 'gpe'], ['Palestinian', (23087, 23087), 'gpe'], ['Jericho', (23090, 23090), 'geo']]",1,
"The plan calls for Israel to free 500 Palestinians after next week 's Israeli-Palestinian summit , and 400 others over the next three months .","[['Israel', (23096, 23096), 'geo'], ['Palestinians', (23100, 23100), 'gpe'], ['three', (23114, 23114), 'tim']]",1,
"About 8,000 Palestinians are in Israeli custody .","[['Palestinians', (23119, 23119), 'gpe'], ['Israeli', (23122, 23122), 'gpe']]",1,
Both sides say they hope to reach agreement at the Cairo summit on a formal truce ending more than four years of violence .,"[['Cairo', (23135, 23135), 'geo']]",1,
"Meanwhile , Palestinian gunmen interrupted a two-week old de~facto truce Thursday with an attack on an Israeli military vehicle that wounded an Israeli soldier in the occupied Gaza Strip .","[['Palestinian', (23151, 23151), 'gpe'], ['Thursday', (23159, 23159), 'tim'], ['Israeli', (23165, 23165), 'gpe'], ['Israeli', (23171, 23171), 'gpe'], ['Gaza Strip', (23176, 23177), 'geo']]",1,
Witnesses said Israeli soldiers returned fire and killed one Palestinian gunman .,"[['Israeli', (23181, 23181), 'gpe'], ['Palestinian', (23188, 23188), 'gpe']]",1,
The attack came despite renewed efforts by the Palestinian Authority to stop militants from attacking Israeli targets .,"[['Palestinian', (23199, 23199), 'gpe'], ['Israeli', (23206, 23206), 'gpe']]",1,
"It was not immediately clear what , if any , effect it would have on summit plans .",[],1,
A Russian spacecraft carrying an American space tourist and two cosmonauts has docked with the International Space Station .,"[['Russian', (23228, 23228), 'gpe'], ['American', (23232, 23232), 'gpe'], ['International Space Station', (23242, 23244), 'art']]",1,
The Soyuzcapsule reached the space station Monday -- two days after lifting off from Kazakhstan .,"[['Soyuzcapsule', (23247, 23247), 'art'], ['Monday', (23252, 23252), 'tim'], ['Kazakhstan', (23260, 23260), 'geo']]",1,
It carried cosmonauts Fyodor Yurchikhin and Oleg Kotov and American computer software billionaire Charles Simonyi .,"[['Fyodor Yurchikhin', (23265, 23266), 'per'], ['Oleg Kotov', (23268, 23269), 'per'], ['American', (23271, 23271), 'gpe'], ['Charles Simonyi', (23275, 23276), 'per']]",1,
He paid $ 25 million for the privilege of a spaceflight and visit to the space station .,[],1,
"Simonyi brought with him a gourmet dinner to be eaten Thursday , which Russia marks as Cosmonauts Day -- the anniversary of Yuri Gagarin 's first manned space flight in 1961 .","[['Simonyi', (23296, 23296), 'per'], ['Thursday', (23306, 23306), 'tim'], ['Russia', (23309, 23309), 'org'], ['Cosmonauts Day', (23312, 23313), 'tim'], ['Yuri Gagarin', (23318, 23319), 'per'], ['1961', (23326, 23326), 'tim']]",1,
The current space station crew -- Russian Mikhail Tyurin and American astronauts Miguel Lopez-Alegria and Sunita Williams -- return to Earth with Simonyi on April 20 .,"[['Russian', (23334, 23334), 'gpe'], ['Mikhail Tyurin', (23335, 23336), 'per'], ['American', (23338, 23338), 'gpe'], ['Miguel Lopez-Alegria', (23340, 23341), 'per'], ['Sunita Williams', (23343, 23344), 'per'], ['Earth', (23348, 23348), 'geo'], ['Simonyi', (23350, 23350), 'per'], ['April 20', (23352, 23353), 'tim']]",1,
"Palestinian President Mahmoud Abbas says he wants a clear position from the United States regarding implementation of the "" road map "" plan for peace in the Middle East .","[['Palestinian', (23355, 23355), 'gpe'], ['President Mahmoud Abbas', (23356, 23358), 'per'], ['United States', (23367, 23368), 'geo'], ['Middle East', (23382, 23383), 'geo']]",1,
Mr. Abbas made his comment to reporters as he arrived in Washington late Tuesday for his meeting Thursday with President Bush .,"[['Mr. Abbas', (23385, 23386), 'per'], ['Washington', (23396, 23396), 'geo'], ['Tuesday', (23398, 23398), 'tim'], ['Thursday', (23402, 23402), 'tim'], ['President Bush', (23404, 23405), 'per']]",1,
"A White House spokesman said Wednesday that Mr. Bush believes the road map is the best plan for achieving his vision of two states , Israel and Palestine , living peacefully side by side .","[['White House', (23408, 23409), 'org'], ['Wednesday', (23412, 23412), 'tim'], ['Mr. Bush', (23414, 23415), 'per'], ['Israel', (23432, 23432), 'geo'], ['Palestine', (23434, 23434), 'org']]",1,
The 2003 plan calls for Palestinians to crack down on terror groups and build democratic institutions ahead of final status negotiations aimed at ending the Israeli-Palestinian conflict .,"[['2003', (23443, 23443), 'tim'], ['Palestinians', (23447, 23447), 'gpe']]",1,
"Mr. Abbas said he will also ask for economic aid , and the two men are expected to discuss Israel 's plan to withdraw from the Gaza Strip .","[['Mr. Abbas', (23470, 23471), 'per'], ['Israel', (23489, 23489), 'org'], ['Gaza Strip', (23496, 23497), 'geo']]",1,
A published report in Spain says the armed Basque separatist group ETA has taken responsibility for five attacks in the northern part of the country in recent months .,"[['Spain', (23503, 23503), 'geo'], ['Basque', (23507, 23507), 'org'], ['ETA', (23510, 23510), 'org'], ['recent', (23525, 23525), 'tim']]",1,
The Gara newspaper Tuesday published an ETA statement saying it carried out the five attacks in June and July .,"[['Tuesday', (23531, 23531), 'tim'], ['ETA', (23534, 23534), 'org'], ['June and July', (23544, 23546), 'tim']]",1,
"ETA says one target was La Peineta stadium , which was the centerpiece of Spain 's failed bid to host the 2012 Olympics .","[['ETA', (23548, 23548), 'org'], ['La Peineta', (23553, 23554), 'org'], ['Spain', (23562, 23562), 'org'], ['2012 Olympics', (23569, 23570), 'tim']]",1,
Spanish Prime Minister Jose Luis Rodriguez Zapatero has offered to hold peace talks with ETA if it renounces violence .,"[['Spanish', (23572, 23572), 'gpe'], ['Prime Minister Jose Luis Rodriguez Zapatero', (23573, 23578), 'per'], ['ETA', (23586, 23586), 'org']]",1,
"ETA has been blamed for more than 800 deaths since the 1960s , when it began its armed campaign for a separate Basque homeland in northern Spain .","[['ETA', (23592, 23592), 'org'], ['1960s', (23603, 23603), 'tim'], ['Basque homeland', (23614, 23615), 'geo'], ['Spain', (23618, 23618), 'geo']]",1,
"The Who cancelled a March 13 concert in Tampa , Florida , after lead singer Roger Daltrey fell ill .","[['The Who', (23620, 23621), 'org'], ['March 13', (23624, 23625), 'tim'], ['Tampa', (23628, 23628), 'geo'], ['Florida', (23630, 23630), 'geo'], ['Roger Daltrey', (23635, 23636), 'per']]",1,
The 63-year-old Daltrey walked offstage during the first song ; guitarist Pete Townshend later told the crowd he was suffering from bronchitis and could barely speak .,"[['Daltrey', (23642, 23642), 'per'], ['Pete Townshend', (23651, 23652), 'per']]",1,
"The crowd of 9,000 then cheered when Townshend said the show had been rescheduled for March 25 .","[['Townshend', (23674, 23674), 'per'], ['March 25', (23682, 23683), 'tim']]",1,
"The Who is currently touring in support of Endless Wire , its first album since 1982 .","[['The Who', (23685, 23686), 'org'], ['Endless Wire', (23693, 23694), 'art'], ['since 1982', (23699, 23700), 'tim']]",1,
The band next performs March 17 in Mexico City .,"[['March 17', (23706, 23707), 'tim'], ['Mexico City', (23709, 23710), 'geo']]",1,
